county,precinct,office,district,party,candidate,absentee,early_votes,election_day,votes
County of Hawaii,02-06,Straight Party,,,LIBERTARIAN PARTY (L),0,0,1,1
County of Hawaii,02-06,Straight Party,,,NONPARTISAN BALLOT (N),0,0,0,0
County of Hawaii,02-06,Straight Party,,,REPUBLICAN PARTY (R),0,0,45,45
County of Hawaii,02-06,US Representative,2,I,"STENSHOL, Shaun",0,0,5,5
County of Hawaii,02-06,US Representative,2,D,"HIRONO, Mazie",0,0,227,227
County of Hawaii,02-06,US Representative,2,R,"EVANS, Roger B.",0,0,19,19
County of Hawaii,02-06,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,1,1
County of Hawaii,02-06,State Senate,1,D,"TAKAMINE, Dwight Y.",0,0,223,223
County of Hawaii,02-06,State Senate,1,R,"HONG, Ted H.S.",0,0,41,41
County of Hawaii,02-06,State Representative,2,D,"CHANG, Jerry Leslie",0,0,214,214
County of Hawaii,02-07,Straight Party,,,DEMOCRATIC PARTY (D),0,0,148,148
County of Hawaii,02-07,Straight Party,,,INDEPENDENT PARTY (I),0,0,2,2
County of Hawaii,02-07,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
County of Hawaii,02-07,Straight Party,,,NONPARTISAN BALLOT (N),0,0,2,2
County of Hawaii,02-07,Straight Party,,,REPUBLICAN PARTY (R),0,0,20,20
County of Hawaii,02-07,US Representative,2,I,"STENSHOL, Shaun",0,0,2,2
County of Hawaii,02-07,US Representative,2,D,"HIRONO, Mazie",0,0,104,104
County of Hawaii,02-07,US Representative,2,R,"EVANS, Roger B.",0,0,6,6
County of Hawaii,02-07,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
County of Hawaii,02-07,State Senate,1,D,"TAKAMINE, Dwight Y.",0,0,112,112
County of Hawaii,02-07,State Senate,1,R,"HONG, Ted H.S.",0,0,16,16
County of Hawaii,02-07,State Representative,2,D,"CHANG, Jerry Leslie",0,0,106,106
County of Hawaii,02-08,Straight Party,,,DEMOCRATIC PARTY (D),0,0,259,259
County of Hawaii,02-08,Straight Party,,,INDEPENDENT PARTY (I),0,0,4,4
County of Hawaii,02-08,Straight Party,,,LIBERTARIAN PARTY (L),0,0,2,2
County of Hawaii,02-08,Straight Party,,,NONPARTISAN BALLOT (N),0,0,1,1
County of Hawaii,02-08,Straight Party,,,REPUBLICAN PARTY (R),0,0,40,40
County of Hawaii,02-08,US Representative,2,I,"STENSHOL, Shaun",0,0,2,2
County of Hawaii,02-08,US Representative,2,D,"HIRONO, Mazie",0,0,183,183
County of Hawaii,02-08,US Representative,2,R,"EVANS, Roger B.",0,0,11,11
County of Hawaii,02-08,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,2,2
County of Hawaii,02-08,State Senate,1,D,"TAKAMINE, Dwight Y.",0,0,185,185
County of Hawaii,02-08,State Senate,1,R,"HONG, Ted H.S.",0,0,33,33
County of Hawaii,02-08,State Representative,2,D,"CHANG, Jerry Leslie",0,0,167,167
County of Hawaii,03-01,Straight Party,,,DEMOCRATIC PARTY (D),0,0,493,493
County of Hawaii,03-01,Straight Party,,,INDEPENDENT PARTY (I),0,0,4,4
County of Hawaii,03-01,Straight Party,,,LIBERTARIAN PARTY (L),0,0,1,1
County of Hawaii,03-01,Straight Party,,,NONPARTISAN BALLOT (N),0,0,7,7
County of Hawaii,03-01,Straight Party,,,REPUBLICAN PARTY (R),0,0,41,41
County of Hawaii,03-01,US Representative,2,I,"STENSHOL, Shaun",0,0,3,3
County of Hawaii,03-01,US Representative,2,D,"HIRONO, Mazie",0,0,351,351
County of Hawaii,03-01,US Representative,2,R,"EVANS, Roger B.",0,0,27,27
County of Hawaii,03-01,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,1,1
County of Hawaii,03-01,State Representative,3,D,"TSUJI, Clifton (Clift)",0,0,362,362
County of Hawaii,03-01,State Representative,3,R,"TAVARES, Deirdre (Moana)",0,0,23,23
County of Hawaii,03-02,Straight Party,,,DEMOCRATIC PARTY (D),0,0,127,127
County of Hawaii,03-02,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
County of Hawaii,03-02,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
County of Hawaii,03-02,Straight Party,,,NONPARTISAN BALLOT (N),0,0,5,5
County of Hawaii,03-02,Straight Party,,,REPUBLICAN PARTY (R),0,0,13,13
County of Hawaii,03-02,US Representative,2,I,"STENSHOL, Shaun",0,0,1,1
County of Hawaii,03-02,US Representative,2,D,"HIRONO, Mazie",0,0,91,91
County of Hawaii,03-02,US Representative,2,R,"EVANS, Roger B.",0,0,9,9
County of Hawaii,03-02,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
County of Hawaii,03-02,State Representative,3,D,"TSUJI, Clifton (Clift)",0,0,111,111
County of Hawaii,03-02,State Representative,3,R,"TAVARES, Deirdre (Moana)",0,0,8,8
County of Hawaii,03-03,Straight Party,,,DEMOCRATIC PARTY (D),0,0,129,129
County of Hawaii,03-03,Straight Party,,,INDEPENDENT PARTY (I),0,0,0,0
County of Hawaii,03-03,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
County of Hawaii,03-03,Straight Party,,,NONPARTISAN BALLOT (N),0,0,3,3
County of Hawaii,03-03,Straight Party,,,REPUBLICAN PARTY (R),0,0,20,20
County of Hawaii,03-03,US Representative,2,I,"STENSHOL, Shaun",0,0,0,0
County of Hawaii,03-03,US Representative,2,D,"HIRONO, Mazie",0,0,97,97
County of Hawaii,03-03,US Representative,2,R,"EVANS, Roger B.",0,0,4,4
County of Hawaii,03-03,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
County of Hawaii,03-03,State Senate,1,D,"TAKAMINE, Dwight Y.",0,0,101,101
County of Hawaii,03-03,State Senate,1,R,"HONG, Ted H.S.",0,0,19,19
County of Hawaii,03-03,State Representative,3,D,"TSUJI, Clifton (Clift)",0,0,101,101
County of Hawaii,03-03,State Representative,3,R,"TAVARES, Deirdre (Moana)",0,0,4,4
County of Hawaii,03-04,Straight Party,,,DEMOCRATIC PARTY (D),0,0,499,499
County of Hawaii,03-04,Straight Party,,,INDEPENDENT PARTY (I),0,0,3,3
County of Hawaii,03-04,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
County of Hawaii,03-04,Straight Party,,,NONPARTISAN BALLOT (N),0,0,7,7
County of Hawaii,03-04,Straight Party,,,REPUBLICAN PARTY (R),0,0,46,46
County of Hawaii,03-04,US Representative,2,I,"STENSHOL, Shaun",0,0,3,3
County of Hawaii,03-04,US Representative,2,D,"HIRONO, Mazie",0,0,380,380
County of Hawaii,03-04,US Representative,2,R,"EVANS, Roger B.",0,0,32,32
County of Hawaii,03-04,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
County of Hawaii,03-04,State Representative,3,D,"TSUJI, Clifton (Clift)",0,0,392,392
County of Hawaii,03-04,State Representative,3,R,"TAVARES, Deirdre (Moana)",0,0,23,23
County of Hawaii,03-05,Straight Party,,,DEMOCRATIC PARTY (D),0,0,490,490
County of Hawaii,03-05,Straight Party,,,INDEPENDENT PARTY (I),0,0,7,7
County of Hawaii,03-05,Straight Party,,,LIBERTARIAN PARTY (L),0,0,2,2
County of Hawaii,03-05,Straight Party,,,NONPARTISAN BALLOT (N),0,0,3,3
County of Hawaii,03-05,Straight Party,,,REPUBLICAN PARTY (R),0,0,63,63
County of Hawaii,03-05,US Representative,2,I,"STENSHOL, Shaun",0,0,6,6
County of Hawaii,03-05,US Representative,2,D,"HIRONO, Mazie",0,0,400,400
County of Hawaii,03-05,US Representative,2,R,"EVANS, Roger B.",0,0,48,48
County of Hawaii,03-05,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,1,1
County of Hawaii,03-05,State Representative,3,D,"TSUJI, Clifton (Clift)",0,0,362,362
County of Hawaii,03-05,State Representative,3,R,"TAVARES, Deirdre (Moana)",0,0,44,44
County of Hawaii,03-06,Straight Party,,,DEMOCRATIC PARTY (D),0,0,709,709
County of Hawaii,03-06,Straight Party,,,INDEPENDENT PARTY (I),0,0,4,4
County of Hawaii,03-06,Straight Party,,,LIBERTARIAN PARTY (L),0,0,0,0
County of Hawaii,03-06,Straight Party,,,NONPARTISAN BALLOT (N),0,0,15,15
County of Hawaii,03-06,Straight Party,,,REPUBLICAN PARTY (R),0,0,78,78
County of Hawaii,03-06,US Representative,2,I,"STENSHOL, Shaun",0,0,4,4
County of Hawaii,03-06,US Representative,2,D,"HIRONO, Mazie",0,0,499,499
County of Hawaii,03-06,US Representative,2,R,"EVANS, Roger B.",0,0,30,30
County of Hawaii,03-06,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
County of Hawaii,03-06,State Senate,1,D,"TAKAMINE, Dwight Y.",0,0,509,509
County of Hawaii,03-06,State Senate,1,R,"HONG, Ted H.S.",0,0,65,65
County of Hawaii,03-06,State Representative,3,D,"TSUJI, Clifton (Clift)",0,0,499,499
County of Hawaii,03-06,State Representative,3,R,"TAVARES, Deirdre (Moana)",0,0,28,28
County of Hawaii,03-07,Straight Party,,,DEMOCRATIC PARTY (D),0,0,401,401
County of Hawaii,03-07,Straight Party,,,INDEPENDENT PARTY (I),0,0,0,0
County of Hawaii,03-07,Straight Party,,,LIBERTARIAN PARTY (L),0,0,3,3
County of Hawaii,03-07,Straight Party,,,NONPARTISAN BALLOT (N),0,0,7,7
County of Hawaii,03-07,Straight Party,,,REPUBLICAN PARTY (R),0,0,37,37
County of Hawaii,03-07,US Representative,2,I,"STENSHOL, Shaun",0,0,0,0
County of Hawaii,03-07,US Representative,2,D,"HIRONO, Mazie",0,0,316,316
County of Hawaii,03-07,US Representative,2,R,"EVANS, Roger B.",0,0,27,27
County of Hawaii,03-07,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,3,3
County of Hawaii,03-07,State Representative,3,D,"TSUJI, Clifton (Clift)",0,0,310,310
County of Hawaii,03-07,State Representative,3,R,"TAVARES, Deirdre (Moana)",0,0,16,16
County of Hawaii,03-08,Straight Party,,,DEMOCRATIC PARTY (D),0,0,601,601
County of Hawaii,03-08,Straight Party,,,INDEPENDENT PARTY (I),0,0,4,4
County of Hawaii,03-08,Straight Party,,,LIBERTARIAN PARTY (L),0,0,3,3
County of Hawaii,03-08,Straight Party,,,NONPARTISAN BALLOT (N),0,0,6,6
County of Hawaii,03-08,Straight Party,,,REPUBLICAN PARTY (R),0,0,54,54
County of Hawaii,03-08,US Representative,2,I,"STENSHOL, Shaun",0,0,4,4
County of Hawaii,03-08,US Representative,2,D,"HIRONO, Mazie",0,0,469,469
County of Hawaii,03-08,US Representative,2,R,"EVANS, Roger B.",0,0,35,35
County of Hawaii,03-08,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,3,3
County of Hawaii,03-08,State Representative,3,D,"TSUJI, Clifton (Clift)",0,0,447,447
County of Hawaii,03-08,State Representative,3,R,"TAVARES, Deirdre (Moana)",0,0,38,38
County of Hawaii,04-01,Straight Party,,,DEMOCRATIC PARTY (D),0,0,406,406
County of Hawaii,04-01,Straight Party,,,INDEPENDENT PARTY (I),0,0,8,8
County of Hawaii,04-01,Straight Party,,,LIBERTARIAN PARTY (L),0,0,4,4
County of Hawaii,04-01,Straight Party,,,NONPARTISAN BALLOT (N),0,0,5,5
County of Hawaii,04-01,Straight Party,,,REPUBLICAN PARTY (R),0,0,78,78
County of Hawaii,04-01,US Representative,2,I,"STENSHOL, Shaun",0,0,7,7
County of Hawaii,04-01,US Representative,2,D,"HIRONO, Mazie",0,0,305,305
County of Hawaii,04-01,US Representative,2,R,"EVANS, Roger B.",0,0,49,49
County of Hawaii,04-01,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,4,4
County of Hawaii,04-01,State Representative,4,D,"HANOHANO, Faye P.",0,0,184,184
County of Hawaii,04-01,State Representative,4,D,"MARZI, Anthony (Tony)",0,0,76,76
County of Hawaii,04-01,State Representative,4,D,"SPARKS, Steven B.",0,0,92,92
County of Hawaii,04-01,State Representative,4,R,"BLAS, Fred",0,0,56,56
County of Hawaii,04-02,Straight Party,,,DEMOCRATIC PARTY (D),0,0,306,306
County of Hawaii,04-02,Straight Party,,,INDEPENDENT PARTY (I),0,0,5,5
County of Hawaii,04-02,Straight Party,,,LIBERTARIAN PARTY (L),0,0,1,1
County of Hawaii,04-02,Straight Party,,,NONPARTISAN BALLOT (N),0,0,8,8
County of Hawaii,04-02,Straight Party,,,REPUBLICAN PARTY (R),0,0,52,52
County of Hawaii,04-02,US Representative,2,I,"STENSHOL, Shaun",0,0,4,4
County of Hawaii,04-02,US Representative,2,D,"HIRONO, Mazie",0,0,234,234
County of Hawaii,04-02,US Representative,2,R,"EVANS, Roger B.",0,0,38,38
County of Hawaii,04-02,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,1,1
County of Hawaii,04-02,State Representative,4,D,"HANOHANO, Faye P.",0,0,144,144
County of Hawaii,04-02,State Representative,4,D,"MARZI, Anthony (Tony)",0,0,66,66
County of Hawaii,04-02,State Representative,4,D,"SPARKS, Steven B.",0,0,58,58
County of Hawaii,04-02,State Representative,4,R,"BLAS, Fred",0,0,38,38
County of Hawaii,04-03,Straight Party,,,DEMOCRATIC PARTY (D),0,0,517,517
County of Hawaii,04-03,Straight Party,,,INDEPENDENT PARTY (I),0,0,12,12
County of Hawaii,04-03,Straight Party,,,LIBERTARIAN PARTY (L),0,0,10,10
County of Hawaii,04-03,Straight Party,,,NONPARTISAN BALLOT (N),0,0,7,7
County of Hawaii,04-03,Straight Party,,,REPUBLICAN PARTY (R),0,0,108,108
County of Hawaii,04-03,US Representative,2,I,"STENSHOL, Shaun",0,0,11,11
County of Hawaii,04-03,US Representative,2,D,"HIRONO, Mazie",0,0,354,354
County of Hawaii,04-03,US Representative,2,R,"EVANS, Roger B.",0,0,67,67
County of Hawaii,04-03,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,10,10
County of Hawaii,04-03,State Representative,4,D,"HANOHANO, Faye P.",0,0,186,186
County of Hawaii,04-03,State Representative,4,D,"MARZI, Anthony (Tony)",0,0,159,159
County of Hawaii,04-03,State Representative,4,D,"SPARKS, Steven B.",0,0,109,109
County of Hawaii,04-03,State Representative,4,R,"BLAS, Fred",0,0,74,74
County of Hawaii,04-04,Straight Party,,,DEMOCRATIC PARTY (D),0,0,396,396
County of Hawaii,04-04,Straight Party,,,INDEPENDENT PARTY (I),0,0,6,6
County of Hawaii,04-04,Straight Party,,,LIBERTARIAN PARTY (L),0,0,3,3
County of Hawaii,04-04,Straight Party,,,NONPARTISAN BALLOT (N),0,0,3,3
County of Hawaii,04-04,Straight Party,,,REPUBLICAN PARTY (R),0,0,126,126
County of Hawaii,04-04,US Representative,2,I,"STENSHOL, Shaun",0,0,4,4
County of Hawaii,04-04,US Representative,2,D,"HIRONO, Mazie",0,0,284,284
County of Hawaii,04-04,US Representative,2,R,"EVANS, Roger B.",0,0,50,50
County of Hawaii,04-04,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,3,3
County of Hawaii,04-04,State Representative,4,D,"HANOHANO, Faye P.",0,0,213,213
County of Hawaii,04-04,State Representative,4,D,"MARZI, Anthony (Tony)",0,0,90,90
County of Hawaii,04-04,State Representative,4,D,"SPARKS, Steven B.",0,0,45,45
County of Hawaii,04-04,State Representative,4,R,"BLAS, Fred",0,0,116,116
County of Hawaii,04-05,Straight Party,,,DEMOCRATIC PARTY (D),0,0,677,677
County of Hawaii,04-05,Straight Party,,,INDEPENDENT PARTY (I),0,0,18,18
County of Hawaii,04-05,Straight Party,,,LIBERTARIAN PARTY (L),0,0,7,7
County of Hawaii,04-05,Straight Party,,,NONPARTISAN BALLOT (N),0,0,10,10
County of Hawaii,04-05,Straight Party,,,REPUBLICAN PARTY (R),0,0,94,94
County of Hawaii,04-05,US Representative,2,I,"STENSHOL, Shaun",0,0,14,14
County of Hawaii,04-05,US Representative,2,D,"HIRONO, Mazie",0,0,410,410
County of Hawaii,04-05,US Representative,2,R,"EVANS, Roger B.",0,0,52,52
County of Hawaii,04-05,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,6,6
County of Hawaii,04-05,State Representative,4,D,"HANOHANO, Faye P.",0,0,199,199
County of Hawaii,04-05,State Representative,4,D,"MARZI, Anthony (Tony)",0,0,264,264
County of Hawaii,04-05,State Representative,4,D,"SPARKS, Steven B.",0,0,161,161
County of Hawaii,04-05,State Representative,4,R,"BLAS, Fred",0,0,67,67
County of Hawaii,04-06,Straight Party,,,DEMOCRATIC PARTY (D),0,0,421,421
County of Hawaii,04-06,Straight Party,,,INDEPENDENT PARTY (I),0,0,9,9
County of Hawaii,04-06,Straight Party,,,LIBERTARIAN PARTY (L),0,0,4,4
County of Hawaii,04-06,Straight Party,,,NONPARTISAN BALLOT (N),0,0,9,9
County of Hawaii,04-06,Straight Party,,,REPUBLICAN PARTY (R),0,0,107,107
County of Hawaii,04-06,US Representative,2,I,"STENSHOL, Shaun",0,0,7,7
County of Hawaii,04-06,US Representative,2,D,"HIRONO, Mazie",0,0,317,317
County of Hawaii,04-06,US Representative,2,R,"EVANS, Roger B.",0,0,75,75
County of Hawaii,04-06,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,4,4
County of Hawaii,04-06,State Representative,4,D,"HANOHANO, Faye P.",0,0,208,208
County of Hawaii,04-06,State Representative,4,D,"MARZI, Anthony (Tony)",0,0,105,105
County of Hawaii,04-06,State Representative,4,D,"SPARKS, Steven B.",0,0,61,61
County of Hawaii,04-06,State Representative,4,R,"BLAS, Fred",0,0,69,69
County of Hawaii,04-07,Straight Party,,,DEMOCRATIC PARTY (D),0,0,166,166
County of Hawaii,04-07,Straight Party,,,INDEPENDENT PARTY (I),0,0,3,3
County of Hawaii,04-07,Straight Party,,,LIBERTARIAN PARTY (L),0,0,2,2
County of Hawaii,04-07,Straight Party,,,NONPARTISAN BALLOT (N),0,0,2,2
County of Hawaii,04-07,Straight Party,,,REPUBLICAN PARTY (R),0,0,19,19
County of Hawaii,04-07,US Representative,2,I,"STENSHOL, Shaun",0,0,2,2
County of Hawaii,04-07,US Representative,2,D,"HIRONO, Mazie",0,0,85,85
County of Hawaii,04-07,US Representative,2,R,"EVANS, Roger B.",0,0,10,10
County of Hawaii,04-07,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,2,2
County of Hawaii,04-07,State Representative,4,D,"HANOHANO, Faye P.",0,0,44,44
County of Hawaii,04-07,State Representative,4,D,"MARZI, Anthony (Tony)",0,0,46,46
County of Hawaii,04-07,State Representative,4,D,"SPARKS, Steven B.",0,0,58,58
County of Hawaii,04-07,State Representative,4,R,"BLAS, Fred",0,0,16,16
County of Hawaii,04-08,Straight Party,,,DEMOCRATIC PARTY (D),0,0,236,236
County of Hawaii,04-08,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
County of Hawaii,04-08,Straight Party,,,LIBERTARIAN PARTY (L),0,0,1,1
County of Hawaii,04-08,Straight Party,,,NONPARTISAN BALLOT (N),0,0,2,2
County of Hawaii,04-08,Straight Party,,,REPUBLICAN PARTY (R),0,0,62,62
County of Hawaii,04-08,US Representative,2,I,"STENSHOL, Shaun",0,0,0,0
County of Hawaii,04-08,US Representative,2,D,"HIRONO, Mazie",0,0,175,175
County of Hawaii,04-08,US Representative,2,R,"EVANS, Roger B.",0,0,42,42
County of Hawaii,04-08,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,0,0
County of Hawaii,04-08,State Representative,4,D,"HANOHANO, Faye P.",0,0,116,116
County of Hawaii,04-08,State Representative,4,D,"MARZI, Anthony (Tony)",0,0,69,69
County of Hawaii,04-08,State Representative,4,D,"SPARKS, Steven B.",0,0,25,25
County of Hawaii,04-08,State Representative,4,R,"BLAS, Fred",0,0,47,47
County of Hawaii,05-01,Straight Party,,,DEMOCRATIC PARTY (D),0,0,142,142
County of Hawaii,05-01,Straight Party,,,INDEPENDENT PARTY (I),0,0,7,7
County of Hawaii,05-01,Straight Party,,,LIBERTARIAN PARTY (L),0,0,3,3
County of Hawaii,05-01,Straight Party,,,NONPARTISAN BALLOT (N),0,0,6,6
County of Hawaii,05-01,Straight Party,,,REPUBLICAN PARTY (R),0,0,24,24
County of Hawaii,05-01,US Representative,2,I,"STENSHOL, Shaun",0,0,6,6
County of Hawaii,05-01,US Representative,2,D,"HIRONO, Mazie",0,0,112,112
County of Hawaii,05-01,US Representative,2,R,"EVANS, Roger B.",0,0,23,23
County of Hawaii,05-01,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,3,3
County of Hawaii,05-01,State Representative,5,D,"HERKES, Robert (Bob)",0,0,83,83
County of Hawaii,05-02,Straight Party,,,DEMOCRATIC PARTY (D),0,0,298,298
County of Hawaii,05-02,Straight Party,,,INDEPENDENT PARTY (I),0,0,16,16
County of Hawaii,05-02,Straight Party,,,LIBERTARIAN PARTY (L),0,0,3,3
County of Hawaii,05-02,Straight Party,,,NONPARTISAN BALLOT (N),0,0,12,12
County of Hawaii,05-02,Straight Party,,,REPUBLICAN PARTY (R),0,0,61,61
County of Hawaii,05-02,US Representative,2,I,"STENSHOL, Shaun",0,0,16,16
County of Hawaii,05-02,US Representative,2,D,"HIRONO, Mazie",0,0,244,244
County of Hawaii,05-02,US Representative,2,R,"EVANS, Roger B.",0,0,57,57
County of Hawaii,05-02,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,3,3
County of Hawaii,05-02,State Representative,5,D,"HERKES, Robert (Bob)",0,0,152,152
County of Hawaii,05-03,Straight Party,,,DEMOCRATIC PARTY (D),0,0,469,469
County of Hawaii,05-03,Straight Party,,,INDEPENDENT PARTY (I),0,0,15,15
County of Hawaii,05-03,Straight Party,,,LIBERTARIAN PARTY (L),0,0,19,19
County of Hawaii,05-03,Straight Party,,,NONPARTISAN BALLOT (N),0,0,10,10
County of Hawaii,05-03,Straight Party,,,REPUBLICAN PARTY (R),0,0,101,101
County of Hawaii,05-03,US Representative,2,I,"STENSHOL, Shaun",0,0,13,13
County of Hawaii,05-03,US Representative,2,D,"HIRONO, Mazie",0,0,370,370
County of Hawaii,05-03,US Representative,2,R,"EVANS, Roger B.",0,0,96,96
County of Hawaii,05-03,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,19,19
County of Hawaii,05-03,State Representative,5,D,"HERKES, Robert (Bob)",0,0,280,280
County of Hawaii,05-04,Straight Party,,,DEMOCRATIC PARTY (D),0,0,205,205
County of Hawaii,05-04,Straight Party,,,INDEPENDENT PARTY (I),0,0,2,2
County of Hawaii,05-04,Straight Party,,,LIBERTARIAN PARTY (L),0,0,2,2
County of Hawaii,05-04,Straight Party,,,NONPARTISAN BALLOT (N),0,0,6,6
County of Hawaii,05-04,Straight Party,,,REPUBLICAN PARTY (R),0,0,11,11
County of Hawaii,05-04,US Representative,2,I,"STENSHOL, Shaun",0,0,2,2
County of Hawaii,05-04,US Representative,2,D,"HIRONO, Mazie",0,0,169,169
County of Hawaii,05-04,US Representative,2,R,"EVANS, Roger B.",0,0,10,10
County of Hawaii,05-04,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,1,1
County of Hawaii,05-04,State Representative,5,D,"HERKES, Robert (Bob)",0,0,122,122
County of Hawaii,05-05,Straight Party,,,DEMOCRATIC PARTY (D),0,0,267,267
County of Hawaii,05-05,Straight Party,,,INDEPENDENT PARTY (I),0,0,21,21
County of Hawaii,05-05,Straight Party,,,LIBERTARIAN PARTY (L),0,0,3,3
County of Hawaii,05-05,Straight Party,,,NONPARTISAN BALLOT (N),0,0,10,10
County of Hawaii,05-05,Straight Party,,,REPUBLICAN PARTY (R),0,0,53,53
County of Hawaii,05-05,US Representative,2,I,"STENSHOL, Shaun",0,0,19,19
County of Hawaii,05-05,US Representative,2,D,"HIRONO, Mazie",0,0,203,203
County of Hawaii,05-05,US Representative,2,R,"EVANS, Roger B.",0,0,48,48
County of Hawaii,05-05,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,3,3
County of Hawaii,05-05,State Representative,5,D,"HERKES, Robert (Bob)",0,0,171,171
County of Hawaii,05-06,Straight Party,,,DEMOCRATIC PARTY (D),0,0,343,343
County of Hawaii,05-06,Straight Party,,,INDEPENDENT PARTY (I),0,0,12,12
County of Hawaii,05-06,Straight Party,,,LIBERTARIAN PARTY (L),0,0,12,12
County of Hawaii,05-06,Straight Party,,,NONPARTISAN BALLOT (N),0,0,12,12
County of Hawaii,05-06,Straight Party,,,REPUBLICAN PARTY (R),0,0,97,97
County of Hawaii,05-06,US Representative,2,I,"STENSHOL, Shaun",0,0,10,10
County of Hawaii,05-06,US Representative,2,D,"HIRONO, Mazie",0,0,268,268
County of Hawaii,05-06,US Representative,2,R,"EVANS, Roger B.",0,0,94,94
County of Hawaii,05-06,US Representative,2,L,"MALLAN, Lloyd J. (Jeff)",0,0,11,11
County of Hawaii,05-06,State Representative,5,D,"HERKES, Robert (Bob)",0,0,190,190
County of Hawaii,05-07,Straight Party,,,DEMOCRATIC PARTY (D),0,0,115,115
County of Hawaii,05-07,Straight Party,,,INDEPENDENT PARTY (I),0,0,1,1
