county,precinct,office,district,candidate,party,votes,mail,election_day,early_voting
Salt Lake,SAN066,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,31,31,0,0
Salt Lake,SAN067,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,22,22,0,0
Salt Lake,SAN067,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,38,37,1,0
Salt Lake,SAN068,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,8,8,0,0
Salt Lake,SAN068,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,10,10,0,0
Salt Lake,SAN069,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,24,24,0,0
Salt Lake,SAN069,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,22,22,0,0
Salt Lake,SAN071,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,13,13,0,0
Salt Lake,SAN071,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,31,31,0,0
Salt Lake,SAN072,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,22,22,0,0
Salt Lake,SAN072,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,41,41,0,0
Salt Lake,SAN073,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,9,9,0,0
Salt Lake,SAN073,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,24,24,0,0
Salt Lake,SAN074,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,14,14,0,0
Salt Lake,SAN074,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,26,26,0,0
Salt Lake,SAN075,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,23,23,0,0
Salt Lake,SAN075,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,18,18,0,0
Salt Lake,SAN076,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,6,6,0,0
Salt Lake,SAN076,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,6,6,0,0
Salt Lake,SAN077,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,15,15,0,0
Salt Lake,SAN077,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,21,21,0,0
Salt Lake,SAN078,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,24,24,0,0
Salt Lake,SAN078,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,30,30,0,0
Salt Lake,SAN079,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,24,24,0,0
Salt Lake,SAN079,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,33,33,0,0
Salt Lake,SAN080,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,15,15,0,0
Salt Lake,SAN080,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,20,19,1,0
Salt Lake,SAN081,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,26,26,0,0
Salt Lake,SAN081,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,28,28,0,0
Salt Lake,SAN082,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,29,29,0,0
Salt Lake,SAN082,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,37,37,0,0
Salt Lake,SAN084,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,28,28,0,0
Salt Lake,SAN084,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,28,28,0,0
Salt Lake,SAN086,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,40,40,0,0
Salt Lake,SAN086,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,41,41,0,0
Salt Lake,SAN087,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,31,31,0,0
Salt Lake,SAN087,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,33,32,1,0
Salt Lake,SHL001,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,0,0,0,0
Salt Lake,SHL001,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,4,4,0,0
Salt Lake,SHL002,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,21,21,0,0
Salt Lake,SHL002,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,23,23,0,0
Salt Lake,SHL004,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,2,2,0,0
Salt Lake,SHL004,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,5,5,0,0
Salt Lake,SHL005,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,5,5,0,0
Salt Lake,SHL005,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,4,4,0,0
Salt Lake,SHL006,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,12,12,0,0
Salt Lake,SHL006,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,15,15,0,0
Salt Lake,SIL001,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,0,0,0,0
Salt Lake,SIL001,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,0,0,0,0
Salt Lake,SIL003,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,4,4,0,0
Salt Lake,SIL003,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,3,3,0,0
Salt Lake,SIL009,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,2,2,0,0
Salt Lake,SIL009,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,2,2,0,0
Salt Lake,SIL013,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,2,2,0,0
Salt Lake,SIL013,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,1,1,0,0
Salt Lake,SNB001,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,2,2,0,0
Salt Lake,SNB001,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,0,0,0,0
Salt Lake,WCN001,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,11,11,0,0
Salt Lake,WCN001,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,14,14,0,0
Salt Lake,WCR002,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,2,2,0,0
Salt Lake,WCR002,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,1,1,0,0
Salt Lake,WCR003,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,2,2,0,0
Salt Lake,WCR003,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,2,2,0,0
Salt Lake,WCR005,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,33,33,0,0
Salt Lake,WCR005,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,32,32,0,0
Salt Lake,WHT001,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,19,19,0,0
Salt Lake,WHT001,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,27,27,0,0
Salt Lake,WHT002,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,47,47,0,0
Salt Lake,WHT002,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,38,38,0,0
Salt Lake,WHT003,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,13,13,0,0
Salt Lake,WHT003,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,30,29,1,0
Salt Lake,WHT004,COUNTY COUNCIL DISTRICT,6,AARON DEKEYZER,DEM,31,30,1,0
Salt Lake,WHT004,COUNTY COUNCIL DISTRICT,6,TERRI TAPP HRECHKOSY,DEM,46,46,0,0
Salt Lake,ALT001,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,22,22,0,0
Salt Lake,ALT001,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,7,7,0,0
Salt Lake,BRT901,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,30,30,0,0
Salt Lake,BRT901,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,33,33,0,0
Salt Lake,CCN001,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,0,0,0,0
Salt Lake,CCN001,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,0,0,0,0
Salt Lake,COP001,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,29,29,0,0
Salt Lake,COP001,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,47,47,0,0
Salt Lake,COT014,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,58,55,3,0
Salt Lake,COT014,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,40,40,0,0
Salt Lake,COT021,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,106,106,0,0
Salt Lake,COT021,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,86,86,0,0
Salt Lake,COT023,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,103,102,1,0
Salt Lake,COT023,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,77,77,0,0
Salt Lake,COT024,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,89,89,0,0
Salt Lake,COT024,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,79,79,0,0
Salt Lake,COT025,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,72,70,2,0
Salt Lake,COT025,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,83,82,1,0
Salt Lake,COT026,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,88,88,0,0
Salt Lake,COT026,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,59,57,2,0
Salt Lake,COT027,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,133,131,2,0
Salt Lake,COT027,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,94,94,0,0
Salt Lake,COT028,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,118,117,1,0
Salt Lake,COT028,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,101,101,0,0
Salt Lake,COT029,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,96,96,0,0
Salt Lake,COT029,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,57,51,6,0
Salt Lake,COT030,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,87,86,1,0
Salt Lake,COT030,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,71,69,2,0
Salt Lake,COT031,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,91,90,1,0
Salt Lake,COT031,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,82,80,2,0
Salt Lake,COT033,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,153,152,1,0
Salt Lake,COT033,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,80,80,0,0
Salt Lake,COT034,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,173,172,1,0
Salt Lake,COT034,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,148,146,2,0
Salt Lake,COT036,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,138,136,2,0
Salt Lake,COT036,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,100,100,0,0
Salt Lake,COT037,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,104,103,1,0
Salt Lake,COT037,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,86,86,0,0
Salt Lake,COT038,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,4,4,0,0
Salt Lake,COT038,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,16,16,0,0
Salt Lake,COT039,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,20,20,0,0
Salt Lake,COT039,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,15,15,0,0
Salt Lake,DRP003,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,175,174,1,0
Salt Lake,DRP003,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,149,149,0,0
Salt Lake,DRP004,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,174,170,4,0
Salt Lake,DRP004,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,178,174,4,0
Salt Lake,DRP006,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,142,138,4,0
Salt Lake,DRP006,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,92,92,0,0
Salt Lake,DRP008,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,99,98,1,0
Salt Lake,DRP008,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,63,63,0,0
Salt Lake,DRP009,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,148,147,1,0
Salt Lake,DRP009,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,111,106,5,0
Salt Lake,DRP010,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,179,178,1,0
Salt Lake,DRP010,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,175,173,2,0
Salt Lake,DRP011,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,206,204,2,0
Salt Lake,DRP011,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,212,210,2,0
Salt Lake,DRP013,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,221,220,1,0
Salt Lake,DRP013,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,234,234,0,0
Salt Lake,DRP015,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,263,258,5,0
Salt Lake,DRP015,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,233,233,0,0
Salt Lake,DRP017,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,241,239,2,0
Salt Lake,DRP017,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,215,214,1,0
Salt Lake,DRP019,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,191,190,1,0
Salt Lake,DRP019,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,207,206,1,0
Salt Lake,DRP020,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,231,231,0,0
Salt Lake,DRP020,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,175,174,1,0
Salt Lake,DRP024,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,217,215,2,0
Salt Lake,DRP024,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,164,162,2,0
Salt Lake,DRP025,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,182,182,0,0
Salt Lake,DRP025,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,129,129,0,0
Salt Lake,DRP027,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,187,186,1,0
Salt Lake,DRP027,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,139,139,0,0
Salt Lake,DRP028,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,190,187,3,0
Salt Lake,DRP028,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,116,114,2,0
Salt Lake,DRP029,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,186,186,0,0
Salt Lake,DRP029,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,225,225,0,0
Salt Lake,DRP030,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,131,127,4,0
Salt Lake,DRP030,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,106,104,2,0
Salt Lake,DRP031,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,276,272,4,0
Salt Lake,DRP031,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,180,180,0,0
Salt Lake,DRP032,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,21,20,1,0
Salt Lake,DRP032,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,24,24,0,0
Salt Lake,GNT001,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,27,27,0,0
Salt Lake,GNT001,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,36,36,0,0
Salt Lake,GNT004,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,35,34,1,0
Salt Lake,GNT004,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,64,64,0,0
Salt Lake,GNT006,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,52,48,4,0
Salt Lake,GNT006,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,44,43,1,0
Salt Lake,HER001,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,211,211,0,0
Salt Lake,HER001,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,122,120,2,0
Salt Lake,HER002,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,253,251,2,0
Salt Lake,HER002,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,161,161,0,0
Salt Lake,HER003,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,6,6,0,0
Salt Lake,HER003,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,4,4,0,0
Salt Lake,HER004,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,221,219,2,0
Salt Lake,HER004,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,145,145,0,0
Salt Lake,HER005,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,171,168,3,0
Salt Lake,HER005,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,139,139,0,0
Salt Lake,HER006,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,166,166,0,0
Salt Lake,HER006,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,98,98,0,0
Salt Lake,HER007,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,87,87,0,0
Salt Lake,HER007,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,68,66,2,0
Salt Lake,HER008,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,192,190,2,0
Salt Lake,HER008,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,112,112,0,0
Salt Lake,HER016,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,12,12,0,0
Salt Lake,HER016,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,8,8,0,0
Salt Lake,HER017,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,210,208,2,0
Salt Lake,HER017,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,107,106,1,0
Salt Lake,HER018,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,40,40,0,0
Salt Lake,HER018,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,17,17,0,0
Salt Lake,HER019,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,164,159,5,0
Salt Lake,HER019,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,112,112,0,0
Salt Lake,HER021,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,223,217,6,0
Salt Lake,HER021,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,124,124,0,0
Salt Lake,HER023,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,148,147,1,0
Salt Lake,HER023,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,94,93,1,0
Salt Lake,HER025,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,9,9,0,0
Salt Lake,HER025,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,6,6,0,0
Salt Lake,KRN001,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,70,68,2,0
Salt Lake,KRN001,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,67,66,1,0
Salt Lake,KRN002,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,19,19,0,0
Salt Lake,KRN002,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,20,20,0,0
Salt Lake,KRN003,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,25,25,0,0
Salt Lake,KRN003,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,47,46,1,0
Salt Lake,KRN004,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,105,105,0,0
Salt Lake,KRN004,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,89,89,0,0
Salt Lake,KRN005,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,78,75,3,0
Salt Lake,KRN005,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,70,69,1,0
Salt Lake,KRN006,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,66,65,1,0
Salt Lake,KRN006,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,85,85,0,0
Salt Lake,KRN007,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,20,20,0,0
Salt Lake,KRN007,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,14,14,0,0
Salt Lake,KRN008,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,22,21,1,0
Salt Lake,KRN008,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,38,38,0,0
Salt Lake,KRN009,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,11,11,0,0
Salt Lake,KRN009,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,13,13,0,0
Salt Lake,KRN010,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,70,68,2,0
Salt Lake,KRN010,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,45,45,0,0
Salt Lake,KRN011,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,94,94,0,0
Salt Lake,KRN011,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,93,93,0,0
Salt Lake,KRN012,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,34,34,0,0
Salt Lake,KRN012,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,38,37,1,0
Salt Lake,KRN013,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,113,112,1,0
Salt Lake,KRN013,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,111,111,0,0
Salt Lake,KRN014,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,13,13,0,0
Salt Lake,KRN014,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,4,4,0,0
Salt Lake,KRN015,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,77,77,0,0
Salt Lake,KRN015,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,78,77,1,0
Salt Lake,KRN016,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,58,57,1,0
Salt Lake,KRN016,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,57,55,2,0
Salt Lake,KRN017,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,73,73,0,0
Salt Lake,KRN017,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,69,69,0,0
Salt Lake,KRN018,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,90,90,0,0
Salt Lake,KRN018,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,76,74,2,0
Salt Lake,KRN019,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,58,57,1,0
Salt Lake,KRN019,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,101,100,1,0
Salt Lake,KRN020,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,24,24,0,0
Salt Lake,KRN020,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,25,25,0,0
Salt Lake,KRN021,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,24,24,0,0
Salt Lake,KRN021,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,28,28,0,0
Salt Lake,LTC001,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,1,1,0,0
Salt Lake,LTC001,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,5,5,0,0
Salt Lake,LTC003,COUNTY COUNCIL DISTRICT,6,DEA THEODORE,REP,6,6,0,0
Salt Lake,LTC003,COUNTY COUNCIL DISTRICT,6,MAX BURDICK,REP,3,3,0,0
Salt Lake,MAG001,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,63,63,0,0
Salt Lake,MAG001,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,54,54,0,0
Salt Lake,MAG003,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,49,48,1,0
Salt Lake,MAG003,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,65,65,0,0
Salt Lake,MAG004,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,54,54,0,0
Salt Lake,MAG004,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,52,52,0,0
Salt Lake,MAG005,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,110,110,0,0
Salt Lake,MAG005,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,107,107,0,0
Salt Lake,MAG006,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,55,55,0,0
Salt Lake,MAG006,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,45,45,0,0
Salt Lake,MAG007,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,78,77,1,0
Salt Lake,MAG007,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,75,75,0,0
Salt Lake,MAG009,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,86,85,1,0
Salt Lake,MAG009,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,100,100,0,0
Salt Lake,MAG010,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,82,82,0,0
Salt Lake,MAG010,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,97,96,1,0
Salt Lake,MAG011,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,92,92,0,0
Salt Lake,MAG011,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,127,127,0,0
Salt Lake,MAG012,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,74,72,2,0
Salt Lake,MAG012,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,77,77,0,0
Salt Lake,MAG013,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,53,51,2,0
Salt Lake,MAG013,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,79,79,0,0
Salt Lake,MAG014,COUNTY COUNCIL DISTRICT,2,DAVE ALVORD,REP,70,70,0,0
Salt Lake,MAG014,COUNTY COUNCIL DISTRICT,2,FRED C. COX,REP,96,94,2,0
