precinct_code,gen_dem_CLINTON,gen_ind_STEIN,gen_lib_JOHNSON,gen_rep_TRUMP,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_lib_FELDMAN,pri_lib_HALE,pri_lib_INCE,pri_lib_JOHNSON,pri_lib_JR.,pri_lib_KERBEL,pri_lib_PERRY,pri_lib_PETERSEN,pri_lib_REID,pri_lib_SMITH,pri_lib_WAYMIRE,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GILMORE,pri_rep_HUCKABEE,pri_rep_KASICH,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_total,rep_pri_total,dem_pri_total
Nash-37127P12A,183.0,0.0,7.0,169.0,161.0,1.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,61.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,56.0,359.0,129.0,212.0
Nash-37127P13A,297.0,0.0,1.0,90.0,186.0,0.0,2.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,15.0,388.0,39.0,225.0
Nash-37127P14A,75.0,0.0,9.0,238.0,70.0,0.0,3.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,1.0,0.0,13.0,0.0,17.0,0.0,74.0,322.0,242.0,132.0
Nash-37127P15A,202.0,2.0,16.0,422.0,188.0,1.0,8.0,126.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,194.0,1.0,0.0,1.0,24.0,1.0,20.0,2.0,217.0,642.0,468.0,323.0
Nash-37127P16A,254.0,0.0,15.0,227.0,229.0,0.0,4.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,72.0,0.0,0.0,0.0,16.0,1.0,9.0,0.0,82.0,496.0,183.0,314.0
Nash-37127P17A,459.0,1.0,25.0,386.0,385.0,1.0,4.0,179.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,152.0,0.0,1.0,1.0,33.0,3.0,18.0,0.0,139.0,871.0,353.0,569.0
Nash-37127P18A,353.0,1.0,13.0,223.0,242.0,1.0,5.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,89.0,0.0,0.0,1.0,15.0,1.0,22.0,0.0,61.0,590.0,193.0,379.0
Nash-37127P19A,427.0,5.0,30.0,609.0,371.0,4.0,15.0,263.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,351.0,1.0,0.0,4.0,128.0,0.0,63.0,0.0,292.0,1071.0,847.0,653.0
Nash-37127P20A,244.0,2.0,16.0,276.0,208.0,0.0,7.0,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,123.0,0.0,0.0,0.0,24.0,0.0,15.0,0.0,129.0,538.0,295.0,354.0
Nash-37127P21A,364.0,2.0,11.0,135.0,266.0,1.0,1.0,115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,60.0,1.0,0.0,0.0,32.0,0.0,14.0,0.0,84.0,512.0,194.0,383.0
Nash-37127P22A,370.0,0.0,4.0,28.0,253.0,0.0,4.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,13.0,402.0,34.0,325.0
Nash-37127P23A,487.0,0.0,6.0,91.0,292.0,1.0,4.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,584.0,80.0,407.0
Nash-37127P24A,241.0,0.0,22.0,483.0,144.0,0.0,13.0,103.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,212.0,1.0,0.0,2.0,21.0,1.0,21.0,0.0,199.0,746.0,459.0,260.0
Nash-37127ROCKY MOUNT OS,5989.0,12.0,92.0,1977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8070.0,0.0,0.0
Nash-37127SPRING HOPE OS,903.0,3.0,21.0,786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1713.0,0.0,0.0
New Hanover-37129ABSENTEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0
New Hanover-37129CF01,1107.0,10.0,88.0,1224.0,385.0,1.0,13.0,256.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,179.0,2.0,1.0,1.0,42.0,3.0,39.0,0.0,287.0,2429.0,563.0,655.0
New Hanover-37129CF02,638.0,5.0,63.0,1255.0,176.0,3.0,7.0,185.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,6.0,0.0,188.0,0.0,0.0,7.0,49.0,3.0,31.0,0.0,267.0,1961.0,556.0,371.0
New Hanover-37129CF05,831.0,8.0,81.0,1162.0,177.0,1.0,3.0,236.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,171.0,1.0,0.0,1.0,61.0,2.0,44.0,0.0,216.0,2082.0,511.0,417.0
New Hanover-37129CF06,777.0,7.0,72.0,1155.0,220.0,1.0,5.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,196.0,0.0,0.0,1.0,66.0,0.0,40.0,2.0,290.0,2011.0,600.0,429.0
New Hanover-37129FP02,0.0,0.0,0.0,0.0,186.0,0.0,12.0,286.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,7.0,1.0,130.0,0.0,0.0,2.0,71.0,1.0,39.0,0.0,301.0,0.0,555.0,484.0
New Hanover-37129FP03,513.0,4.0,41.0,794.0,156.0,1.0,1.0,130.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,107.0,1.0,0.0,0.0,107.0,4.0,39.0,0.0,243.0,1352.0,507.0,288.0
New Hanover-37129FP04,1161.0,14.0,110.0,2121.0,300.0,0.0,4.0,295.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,2.0,277.0,2.0,0.0,2.0,140.0,3.0,93.0,2.0,556.0,3406.0,1094.0,599.0
New Hanover-37129FP05,0.0,0.0,0.0,0.0,124.0,2.0,6.0,158.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,92.0,0.0,0.0,1.0,77.0,1.0,31.0,2.0,291.0,0.0,501.0,290.0
New Hanover-37129FP06,946.0,5.0,109.0,1548.0,228.0,2.0,3.0,284.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,157.0,1.0,0.0,2.0,77.0,1.0,46.0,0.0,389.0,2608.0,684.0,517.0
New Hanover-37129FP07,1206.0,7.0,86.0,2119.0,328.0,1.0,1.0,263.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,224.0,2.0,0.0,4.0,143.0,1.0,93.0,0.0,615.0,3418.0,1090.0,593.0
New Hanover-37129FP08,1407.0,14.0,117.0,2159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3697.0,0.0,0.0
New Hanover-37129H01,547.0,6.0,46.0,654.0,140.0,0.0,5.0,140.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,89.0,1.0,0.0,0.0,38.0,2.0,31.0,0.0,138.0,1253.0,302.0,285.0
New Hanover-37129H02,933.0,3.0,92.0,1808.0,260.0,0.0,2.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,2.0,249.0,2.0,0.0,1.0,402.0,1.0,134.0,1.0,554.0,2836.0,1357.0,382.0
New Hanover-37129H03,1405.0,22.0,125.0,2070.0,326.0,1.0,5.0,384.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,14.0,1.0,251.0,1.0,2.0,4.0,304.0,2.0,143.0,0.0,516.0,3622.0,1248.0,716.0
New Hanover-37129H04,1219.0,12.0,107.0,1540.0,274.0,4.0,4.0,318.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,4.0,0.0,196.0,0.0,0.0,3.0,171.0,4.0,93.0,0.0,335.0,2878.0,812.0,600.0
New Hanover-37129H05,1029.0,8.0,112.0,1604.0,281.0,0.0,12.0,239.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,224.0,2.0,0.0,3.0,199.0,4.0,77.0,3.0,465.0,2753.0,996.0,532.0
New Hanover-37129H06,837.0,8.0,110.0,1126.0,214.0,1.0,1.0,238.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,151.0,0.0,1.0,1.0,59.0,2.0,33.0,0.0,244.0,2081.0,502.0,454.0
New Hanover-37129H08,1618.0,7.0,168.0,2532.0,427.0,2.0,12.0,363.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,20.0,0.0,361.0,2.0,1.0,3.0,278.0,2.0,160.0,0.0,622.0,4325.0,1457.0,804.0
New Hanover-37129H09,0.0,0.0,0.0,0.0,560.0,1.0,10.0,378.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,13.0,2.0,482.0,1.0,0.0,2.0,461.0,5.0,230.0,1.0,822.0,0.0,2027.0,949.0
New Hanover-37129H10,1311.0,16.0,117.0,1238.0,366.0,0.0,2.0,288.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,14.0,1.0,183.0,0.0,0.0,4.0,67.0,3.0,44.0,1.0,222.0,2682.0,541.0,656.0
New Hanover-37129H11,1591.0,12.0,154.0,2487.0,352.0,0.0,1.0,370.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,1.0,335.0,1.0,2.0,0.0,126.0,3.0,105.0,1.0,453.0,4244.0,1040.0,723.0
New Hanover-37129H12,897.0,2.0,96.0,1554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2549.0,0.0,0.0
New Hanover-37129H13,1276.0,2.0,117.0,1874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3269.0,0.0,0.0
New Hanover-37129M02,1841.0,8.0,181.0,2593.0,501.0,1.0,9.0,507.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,18.0,1.0,419.0,2.0,0.0,1.0,347.0,2.0,152.0,1.0,585.0,4623.0,1538.0,1018.0
New Hanover-37129M03,990.0,16.0,83.0,1645.0,216.0,3.0,4.0,260.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,12.0,2.0,204.0,1.0,0.0,3.0,103.0,5.0,61.0,1.0,367.0,2734.0,761.0,483.0
New Hanover-37129M04,1956.0,11.0,156.0,2516.0,492.0,1.0,10.0,514.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,1.0,346.0,1.0,0.0,1.0,264.0,5.0,138.0,1.0,523.0,4639.0,1290.0,1017.0
New Hanover-37129M06,832.0,6.0,81.0,1257.0,198.0,1.0,4.0,220.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,3.0,176.0,1.0,0.0,1.0,118.0,2.0,65.0,0.0,341.0,2176.0,717.0,423.0
New Hanover-37129M07,544.0,4.0,63.0,915.0,124.0,3.0,4.0,156.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,127.0,0.0,0.0,0.0,74.0,1.0,36.0,0.0,246.0,1526.0,495.0,287.0
New Hanover-37129OS CAB PAPER,86.0,0.0,1.0,138.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,225.0,7.0,12.0
New Hanover-37129OS CFCC PAPER,220.0,0.0,2.0,8.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,16.0
New Hanover-37129OS GVT PAPER,496.0,0.0,12.0,338.0,144.0,0.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,46.0,846.0,79.0,169.0
New Hanover-37129OS NLB PAPER,116.0,0.0,5.0,197.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,318.0,12.0,11.0
New Hanover-37129OS SRC PAPER,390.0,0.0,10.0,325.0,26.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12.0,1.0,0.0,1.0,5.0,0.0,8.0,0.0,17.0,725.0,47.0,35.0
New Hanover-37129W03,1162.0,15.0,43.0,192.0,298.0,0.0,2.0,291.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,0.0,25.0,1.0,10.0,0.0,37.0,1412.0,94.0,591.0
New Hanover-37129W08,678.0,7.0,23.0,383.0,169.0,0.0,1.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,30.0,0.0,0.0,1.0,11.0,1.0,9.0,0.0,86.0,1091.0,140.0,293.0
New Hanover-37129W12,727.0,6.0,55.0,507.0,223.0,0.0,3.0,219.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,69.0,1.0,0.0,0.0,110.0,2.0,37.0,1.0,108.0,1295.0,333.0,445.0
New Hanover-37129W13,913.0,12.0,53.0,389.0,155.0,0.0,1.0,215.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,32.0,0.0,0.0,1.0,8.0,0.0,16.0,0.0,50.0,1367.0,110.0,371.0
New Hanover-37129W15,2196.0,15.0,93.0,567.0,537.0,0.0,2.0,445.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,54.0,0.0,0.0,3.0,19.0,2.0,31.0,0.0,73.0,2871.0,185.0,984.0
New Hanover-37129W16,1069.0,6.0,76.0,1208.0,269.0,0.0,6.0,284.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,183.0,3.0,0.0,2.0,160.0,4.0,79.0,0.0,303.0,2359.0,746.0,559.0
New Hanover-37129W17,775.0,6.0,60.0,860.0,271.0,1.0,3.0,222.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,159.0,1.0,0.0,2.0,98.0,3.0,46.0,0.0,222.0,1701.0,534.0,497.0
New Hanover-37129W18,508.0,6.0,41.0,550.0,87.0,0.0,2.0,163.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,83.0,1.0,1.0,4.0,47.0,0.0,21.0,1.0,114.0,1105.0,276.0,252.0
New Hanover-37129W21,1264.0,7.0,81.0,1301.0,319.0,1.0,3.0,291.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,182.0,1.0,0.0,2.0,129.0,2.0,72.0,0.0,312.0,2653.0,711.0,614.0
New Hanover-37129W24,1544.0,19.0,139.0,971.0,101.0,1.0,1.0,504.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,97.0,1.0,0.0,2.0,40.0,0.0,55.0,0.0,115.0,2673.0,316.0,607.0
New Hanover-37129W25,1872.0,23.0,86.0,335.0,507.0,1.0,3.0,473.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,40.0,0.0,0.0,0.0,55.0,1.0,21.0,0.0,88.0,2316.0,210.0,984.0
New Hanover-37129W26,971.0,10.0,61.0,622.0,214.0,0.0,1.0,338.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,77.0,1.0,1.0,2.0,27.0,3.0,28.0,0.0,125.0,1664.0,271.0,553.0
New Hanover-37129W27,1632.0,18.0,70.0,415.0,454.0,3.0,4.0,531.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,57.0,0.0,0.0,2.0,54.0,5.0,15.0,1.0,88.0,2135.0,226.0,992.0
New Hanover-37129W28,1321.0,30.0,125.0,859.0,227.0,0.0,7.0,480.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,101.0,0.0,0.0,0.0,30.0,1.0,44.0,1.0,145.0,2335.0,329.0,714.0
New Hanover-37129W29,1869.0,13.0,29.0,138.0,590.0,0.0,4.0,281.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,7.0,0.0,0.0,0.0,17.0,1.0,3.0,0.0,26.0,2049.0,60.0,875.0
New Hanover-37129W30,1430.0,19.0,97.0,1236.0,298.0,1.0,6.0,323.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,147.0,1.0,0.0,2.0,102.0,0.0,55.0,0.0,288.0,2782.0,604.0,628.0
New Hanover-37129W31,1230.0,6.0,105.0,1460.0,309.0,3.0,6.0,300.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,3.0,189.0,2.0,0.0,4.0,270.0,0.0,107.0,0.0,359.0,2801.0,947.0,618.0
New Hanover-37129WB,652.0,6.0,49.0,951.0,132.0,3.0,2.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,98.0,0.0,0.0,0.0,135.0,2.0,68.0,0.0,265.0,1658.0,573.0,303.0
Northampton-37131CONWAY,127.0,0.0,7.0,265.0,83.0,4.0,7.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,399.0,56.0,213.0
Northampton-37131CREEKS,62.0,0.0,2.0,136.0,55.0,6.0,6.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,17.0,200.0,40.0,136.0
Northampton-37131GALATI,89.0,0.0,3.0,131.0,73.0,4.0,8.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,223.0,20.0,121.0
Northampton-37131GARYSB,406.0,0.0,0.0,35.0,354.0,2.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,11.0,441.0,25.0,409.0
Northampton-37131GASTON,418.0,0.0,11.0,221.0,371.0,0.0,7.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0,51.0,650.0,86.0,476.0
Northampton-37131JACKSO,77.0,0.0,2.0,82.0,81.0,1.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,19.0,161.0,37.0,135.0
Northampton-37131LAKE G,104.0,0.0,3.0,158.0,170.0,1.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,66.0,1.0,0.0,1.0,25.0,1.0,11.0,0.0,156.0,265.0,266.0,250.0
Northampton-37131LASKER,22.0,0.0,1.0,109.0,14.0,0.0,3.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,13.0,132.0,36.0,50.0
Northampton-37131MILWAU,75.0,0.0,5.0,104.0,56.0,2.0,3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,184.0,23.0,99.0
Northampton-37131NEWTOW,88.0,0.0,5.0,176.0,79.0,1.0,7.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,20.0,269.0,43.0,140.0
Northampton-37131OS GASTON,887.0,0.0,2.0,181.0,249.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,28.0,1070.0,47.0,285.0
Northampton-37131OS LAKE GASTON,323.0,0.0,8.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0
Northampton-37131OS OFFICE,1754.0,0.0,13.0,763.0,479.0,3.0,9.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,4.0,0.0,10.0,0.0,51.0,2530.0,94.0,601.0
Northampton-37131OS RICH SQUARE,655.0,0.0,4.0,191.0,176.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,850.0,13.0,198.0
Northampton-37131PENDLE,51.0,0.0,3.0,72.0,27.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,126.0,17.0,51.0
Northampton-37131PLEASA,85.0,0.0,1.0,32.0,60.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,118.0,20.0,78.0
Northampton-37131POTECA,57.0,0.0,0.0,32.0,22.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,89.0,4.0,34.0
Northampton-37131REHOBE,53.0,0.0,1.0,43.0,47.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,97.0,11.0,70.0
Northampton-37131RICH S,235.0,0.0,4.0,78.0,226.0,1.0,7.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,28.0,317.0,42.0,303.0
Northampton-37131SEABOA,186.0,0.0,3.0,83.0,186.0,1.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,21.0,272.0,43.0,239.0
Northampton-37131SEVERN,79.0,0.0,5.0,124.0,34.0,2.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,18.0,208.0,38.0,60.0
Northampton-37131WOODLA,156.0,0.0,6.0,114.0,102.0,1.0,1.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,22.0,276.0,39.0,152.0
Onslow-37133ABSENTEE,538.0,1.0,89.0,1275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903.0,0.0,0.0
Onslow-37133BC21,172.0,3.0,77.0,766.0,107.0,0.0,6.0,162.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,8.0,1.0,262.0,0.0,1.0,3.0,78.0,3.0,57.0,1.0,470.0,1018.0,890.0,275.0
